date,US_LARGE,US_SMALL,INTERNATIONAL,EMERGING,REIT,CORE_BONDS,HIGH_YIELD,COMMODITIES,CASH
2009-06-30,0.00019582726560996022,0.018138022004319465,-0.01404874939348677,-0.022494784092021103,-0.031970420380738385,0.004207677460950965,0.03351663047206177,-0.0262591288406977,0.00015000000596046448
2009-07-31,0.07414172714778422,0.09171136822748283,0.10041445276774796,0.11014588050586549,0.10770725760670063,0.012689464807575712,0.0691902042245347,0.01856762232582887,0.00014583333084980645
2009-08-31,0.03356018886854417,0.02933203763438441,0.04503083074361758,-0.01313556660826709,0.14323140716038907,0.01220305907571495,-0.016968862101001014,-0.040364575173433725,0.00010833332935969035
2009-09-30,0.03572334572311964,0.055626109868694096,0.03796520447629592,0.10195368455050424,0.06592792342513332,0.011881535350950267,0.05799044955220678,-0.002261456999511968,9.583333507180215e-05
2009-10-31,-0.019762000526814205,-0.06490693123161928,-0.02523779931277459,-0.0344381749634084,-0.04463262575453075,0.00221873892401514,-0.00542859208425206,0.06935632853474627,3.750000149011612e-05
2009-11-30,0.05736406145372763,0.031244256414457494,0.039212018085514444,0.07851951340387031,0.0656570457126966,0.0128627216952244,0.0168439528446509,0.045358157587368275,4.166666728754839e-05
2009-12-31,0.017770570919338313,0.07924784430686671,0.007095976210620414,0.032758775574822874,0.07386757055434456,-0.018812194452656472,0.03684815572358113,-0.0016219584391103936,4.166666728754839e-05
2010-01-31,-0.03697424569226215,-0.03731575244732188,-0.05065098403246715,-0.07759016860771462,-0.0552080915681159,0.014148655992888282,-0.018328674687106417,-0.078391559921282,5.833333358168602e-05
2010-02-28,0.028513689046546054,0.04475121171716956,0.002667621577649326,0.01776363376616996,0.055831526066362214,0.001983714599191222,0.018732998155891245,0.04142777968792344,9.583333507180215e-05
2010-03-31,0.058796425545497355,0.08230660500204245,0.06385401046299255,0.08110891908026852,0.1018676539847132,-6.733104592882011e-05,0.021334673821827188,-0.004655118520398349,0.00012500000496705373
2010-04-30,0.014759230482012997,0.056784990715791794,-0.028045783037980665,-0.0016619307682147477,0.07150107162200747,0.009732883689008709,0.019245143338159076,0.039115885733403966,0.00012916666766007743
2010-05-31,-0.08197584207319053,-0.07536648156873649,-0.1119279850499072,-0.09393574342538846,-0.05334561549386818,0.010824185897289063,-0.04675451866113345,-0.10147308724862569,0.00012500000496705373
2010-06-30,-0.05388244223983851,-0.07743391690997803,-0.02061927635352656,-0.013986471539446543,-0.0521228579629921,0.017688092554557944,0.011110456096488308,-0.01775970838203378,0.00014166666815678279
2010-07-31,0.06877784957463517,0.06730904212823696,0.1161041596856347,0.10932472859184905,0.09593521218808965,0.008546422112320373,0.05153282908793688,0.0611962542259088,0.00011666666716337204
2010-08-31,-0.04744918363260475,-0.07443845939730331,-0.03795048337969109,-0.03236710963293843,-0.012758040994924391,0.012868432730275936,-0.009894971420179255,-0.03014412693957136,0.00011250000447034836
2010-09-30,0.08755110305113556,0.12445254383190196,0.09971960066247543,0.11757377899412669,0.04470761516649957,7.403646017611898e-05,0.036578659757734444,0.08603595125796071,0.00012916666766007743
2010-10-31,0.03685599403554063,0.04148184587996706,0.03805586750337864,0.030153834291243076,0.04742692369587087,0.001522159794396627,0.01837228020177073,0.044380070262221905,9.166666616996129e-05
2010-11-30,-0.002290249746576656,0.034850606518901595,-0.048237756621857475,-0.02905483976134038,-0.018515121880301244,-0.008349302733339337,-0.012747173124205924,-0.004368563473906573,0.0001333333303531011
2010-12-31,0.06530004034715509,0.08033326013891018,0.08308078987613587,0.07277803943199945,0.04550674690497725,-0.006754672414470697,0.027928968499901563,0.09892292789966617,9.583333507180215e-05
2011-01-31,0.022645574359139164,-0.0037063108912712694,0.020954970815376672,-0.03841269483493481,0.03250899884281799,-0.0008505043286194391,0.016502309462449904,0.03557171066822118,0.00012083332985639572
2011-02-28,0.03195656372809341,0.05542030208745974,0.03549827419226537,-0.0004367789709259773,0.0470524947755111,0.002904353355211109,0.014353952694269312,0.041710415671292855,0.00011250000447034836
2011-03-31,-0.0010473129391664893,0.025230323667108534,-0.02388293177022205,0.06289625785956532,-0.01610668128306747,-0.0022300577324422255,0.00042485290222415983,0.026581602784748082,7.500000298023224e-05
2011-04-30,0.028495380666536008,0.026375422824931105,0.05625814742780122,0.02732630473848552,0.057465471810889346,0.015674367932928757,0.015974532879726944,0.04555872662723148,3.3333332588275274e-05
2011-05-31,-0.01350095289522324,-0.01794240532105129,-0.02206120551048152,-0.029399722746630608,0.013747530699096844,0.012397983217570019,0.00133354446909828,-0.05172420133744804,3.3333332588275274e-05
2011-06-30,-0.018257461652479323,-0.0240447369049821,-0.012107486043304583,-0.009354925915523893,-0.03299293611025633,-0.0044509484537789135,-0.00570540753081672,-0.04264469814286509,1.2499999720603227e-05
2011-07-31,-0.02147442530666621,-0.03406196311355658,-0.023777806532504053,-0.01029400577449735,0.015640353581011013,0.01686646050867946,0.0035487788085257765,0.04558029739808811,7.500000298023224e-05
2011-08-31,-0.05679110795232889,-0.08891392244710317,-0.08754884906726235,-0.09254926316132872,-0.056192462914022356,0.01520432598491217,-0.027282099319708153,-0.003963061297399428,1.2499999720603227e-05
2011-09-30,-0.07176198808089651,-0.1115030188032623,-0.10808307241456683,-0.1789474448826215,-0.1084195606361088,0.007706100557462348,-0.053014155299090704,-0.14622017542127375,8.333333147068818e-06
2011-10-31,0.10772303843744147,0.15101084839426626,0.09627466657309824,0.1626780458034498,0.14291341078924447,0.0012648916729538495,0.08491672889777657,0.07650485698883247,4.166666573534409e-06
2011-11-30,-0.005058715107011391,-0.0037830245658894146,-0.021764017957097703,-0.019603373486237752,-0.038011369419051255,-0.0033078908634470716,-0.024268688995094156,-0.0028860661870419024,1.2499999720603227e-05
2011-12-31,0.008532763666636134,0.005150454180608666,-0.021749397705038698,-0.04264802463358264,0.04850274924865938,0.013567045976419667,0.04551991391213095,-0.02894346213436949,4.166666573534409e-06
2012-01-31,0.043583062704985354,0.07145761876270029,0.052695296004624526,0.10991052700644377,0.06379338481744123,0.007256200827139514,0.014648467605078874,0.03688522350981205,4.5833333084980645e-05
2012-02-29,0.04058946376811723,0.025689686318040916,0.048331560102336635,0.052719210265699035,-0.011507223705187863,-0.00013510421058482436,0.021023886144013515,0.05353937445914214,6.250000248352687e-05
2012-03-31,0.03133231453144192,0.02484701920911414,0.0042077907877431375,-0.031130352175691933,0.052001603186138334,-0.005729763219787021,-0.009531745570934058,-0.017735376232324462,5.416666467984518e-05
2012-04-30,-0.007497452372495994,-0.016181276390283772,-0.020768747504480545,-0.016996335191207135,0.028593994508252285,0.009059564058635505,0.011366809937188416,-0.013541542636193338,7.500000298023224e-05
2012-05-31,-0.06265072571454366,-0.06579153908779722,-0.11144194308200661,-0.10705810045622066,-0.04505875553053229,0.01078179271375812,-0.03220834378993109,-0.11158047054299935,4.999999888241291e-05
2012-06-30,0.03955498222833631,0.05052113058075958,0.07043289802132002,0.050353370144552656,0.055170816066755446,-0.00019634956613678867,0.046567956564635304,0.020205938646375987,6.666666517655055e-05
2012-07-31,0.012597574204787909,-0.015208511603857056,0.0008009043877499344,-0.00025573625975483516,0.020021009525505118,0.013620029176803161,0.010222944783937482,0.0582524127239763,8.333333457509678e-05
2012-08-31,0.019763369506085704,0.03535428801537188,0.031999687882247496,0.004090127260182319,-0.00014971584411560546,9.915519760816949e-08,0.012445924038209988,0.05651382217100975,7.083333407839139e-05
2012-09-30,0.024236153617775313,0.03260954758371537,0.027131890026008243,0.05218953647902835,-0.018632188359361423,0.0026661838470052324,0.005206576673214558,-0.003820864542402158,7.500000298023224e-05
2012-10-31,-0.01978940971629395,-0.021692422640358755,0.010943463165722589,-0.004355229201088218,-0.00908096927374813,-0.0004722070313851745,0.00844021559612207,-0.03905159721278817,8.749999726812044e-05
2012-11-30,0.0028467166850427716,0.005512505480674168,0.0278089704584219,0.01555291278474491,-0.002640629877576628,0.002707148238676682,0.004968429644198968,0.01959373761362726,6.250000248352687e-05
2012-12-31,0.007068230956284616,0.03618870465845658,0.043811665748781925,0.06803590332298359,0.037227461945265716,-0.0024522735159689946,0.014012655989025236,-0.01138798869952351,2.916666679084301e-05
2013-01-31,0.050428096466868855,0.0623814386050936,0.03728457385659101,-0.0029309875583652945,0.03738602646562961,-0.006211977577453398,0.003429047292213827,0.024837979457122072,5.416666467984518e-05
2013-02-28,0.011060648765041536,0.010047125571419624,-0.012885648712194997,-0.022840675203563587,0.01215933952118009,0.005908118843573673,0.009326091701620465,-0.047067033107580536,8.333333457509678e-05
2013-03-31,0.03598772398287298,0.04658981921969518,0.013053856116451046,-0.010182592214511788,0.028721737748290233,0.0009854170350396263,0.008724427192851492,0.0066346800551631,5.416666467984518e-05
2013-04-30,0.018085767779890016,-0.0034940928212143785,0.050186419644223434,0.012158009602271092,0.06734740529791838,0.009685914075644009,0.021179277562870524,-0.03808129921993242,3.750000149011612e-05
2013-05-31,0.020762811683057825,0.03931933799972853,-0.03019055738611487,-0.0482788667571884,-0.05977696690577383,-0.020011305689675463,-0.02581137329657257,-0.015607016338536228,2.4999999441206454e-05
2013-06-30,-0.014999301595580827,-0.008179859628505537,-0.026779406188255472,-0.05325770867626267,-0.019818885226585592,-0.015654564410279237,-0.01688653474720614,-0.028228963304572363,2.4999999441206454e-05
2013-07-31,0.04946207991308538,0.07334190882144953,0.053228717750809285,0.013246593584033794,0.009022127489116238,0.002691911063009478,0.028539416615006363,0.03183434909398497,2.4999999441206454e-05
2013-08-31,-0.031298019479343964,-0.03164189886031832,-0.019552554653026633,-0.02537787867278385,-0.06980113426669754,-0.008263268280048086,-0.012720155266531696,0.028152674231725294,1.6666666294137637e-05
2013-09-30,0.029749523259195332,0.06489112507519224,0.07824892298648867,0.07206725087816102,0.03481850040654977,0.011205938942497884,0.007812802365944727,-0.0337584003138498,4.166666573534409e-06
2013-10-31,0.04459575276194472,0.02420012401577143,0.03260216746722344,0.041707156971068526,0.04520745893956746,0.008326179954289081,0.02518272370256036,-0.0003881525541129527,2.7499999850988386e-05
2013-11-30,0.028049471367328715,0.039563904361747504,0.005464252990284635,-0.002590459014415347,-0.052509948335949796,-0.0025068065342729318,0.004732649541819844,-0.009320417576715978,4.5833333084980645e-05
2013-12-31,0.023562791975445974,0.02021133785877427,0.021761543270639505,-0.004066116568172351,0.0010186264649789667,-0.005567789048379179,0.0040663409704884135,0.005880143035812635,5.250000084439913e-05
2014-01-31,-0.035582905955811595,-0.027739174743001693,-0.05201191790800519,-0.08636369163085467,0.04275079622194777,0.015409484139601748,0.003983691353389052,-0.03039748926200736,8.333333147068818e-06
2014-02-28,0.0431170301781616,0.047788889682710556,0.061310983947847175,0.03377832082511434,0.05065380453379209,0.0037639463529073325,0.023084830150948532,0.05024097467113653,3.58333345502615e-05
2014-03-31,0.006932165418227054,-0.007484992147614888,-0.004591831452233519,0.0387539899268734,0.004968907280124668,-0.0014804287966518892,-0.0008154826236055346,-0.0003825700035762214,2.3333334053556123e-05
2014-04-30,0.006200789153414155,-0.03747597144891346,0.016666896432680378,0.007802956752484214,0.0328515388189754,0.008216846781701204,0.004204718688530118,0.01110249017880216,1.6666666294137637e-05
2014-05-31,0.02103028007328045,0.007858299128400859,0.015954306025688147,0.02951857022179838,0.023992747912830126,0.01179048362716939,0.012064243242500439,-0.01438840009721254,2.4999999441206454e-05
2014-06-30,0.019058331749470137,0.05272042036411362,0.0092074429994502,0.024017805384874524,0.011341288922677384,-0.0005752187444718615,0.006119067758411978,0.02112954990825866,1.6666666294137637e-05
2014-07-31,-0.015079830845342368,-0.0605430577982492,-0.02603488534623022,0.013647831027992163,0.0008015955199542901,-0.0025091559880034975,-0.024318183135309868,-0.04740410095012082,1.4999999354283014e-05
2014-08-31,0.037655295579825276,0.04829558857134808,0.0018023170580292458,0.028297686675451406,0.03044067327134603,0.01149597983413897,0.023802845246492232,-0.01145336861869839,1.4999999354283014e-05
2014-09-30,-0.015513837249453988,-0.05927911202398628,-0.03882498014127189,-0.07767409410405102,-0.06040563494132278,-0.006148662709959285,-0.01982765405585807,-0.07231326035740937,1.0833333556850751e-05
2014-10-31,0.023201460667203078,0.06593520660662988,-0.0026512306389949725,0.0141964174341902,0.09937381440279536,0.010641799721492262,0.010605420671224497,-0.038759736619404905,2.50000002173086e-06
2014-11-30,0.02453358864631494,0.0011150742277954429,0.0006256017681103287,-0.015421261101900674,0.02000265637885179,0.00656991017415276,-0.010810941196843005,-0.08512552102906568,4.166666573534409e-06
2014-12-31,-0.004188587515997044,0.028929421062982907,-0.039927936203300374,-0.039635274645049234,0.019039013843621833,0.0014765207272067205,-0.008031326286030427,-0.09647377961492709,3.083333373069763e-05
2015-01-31,-0.031040805838410623,-0.03277054699293436,0.006245961321045046,-0.006871925064548701,0.06851867296966097,0.020521910289600376,0.007031529178921803,-0.05691068939646793,4.166666573534409e-06
2015-02-28,0.0548925108906233,0.05946440909113848,0.06337799089495144,0.04407989160687542,-0.03674153767124522,-0.008947655589794046,0.022311884562531414,0.044252786901017416,6.6666669833163425e-06
2015-03-31,-0.017396107114219572,0.01769966698257841,-0.014285627213674212,-0.014973205782177534,0.017318160827960005,0.0037478403819282136,-0.009478140779402788,-0.06053928138940834,2.0833333643774194e-05
2015-04-30,0.008520819822535275,-0.025649331834231903,0.03646537493152335,0.06852748946843379,-0.0584742397203023,-0.003228116951158655,0.008713014646844819,0.07147035902698073,4.166666573534409e-06
2015-05-31,0.010491382304589791,0.022363445778082358,0.001954696132062228,-0.041045186951027546,-0.003023285237944262,-0.004374197624734011,0.0035548941735819017,-0.0317113648683095,2.50000002173086e-06
2015-06-30,-0.021011671979729973,0.007829569908054168,-0.031182341477701603,-0.029308323563892125,-0.04668651394787804,-0.010766631361227352,-0.018871606609821234,0.016375081982416217,8.333333147068818e-06
2015-07-31,0.019742029435184882,-0.011039604436076655,0.020318289358930652,-0.06309953958304804,0.057705139906838454,0.008620929280239498,-0.0049205659790793055,-0.12611124501178217,4.8333331942558286e-05
2015-08-31,-0.06258081825586559,-0.06310998322845285,-0.0742512713338882,-0.08836187181534738,-0.06291125477484572,-0.0033577376604443376,-0.015232363978882169,-0.0025428957688107268,2.50000002173086e-06
2015-09-30,-0.026442831280001466,-0.049362927766555376,-0.04418891414531312,-0.03132393836892622,0.030597156370791634,0.008114512162883614,-0.029898980370905437,-0.03441682641622079,4.166666573534409e-06
2015-10-31,0.08298311781266654,0.05622750572100377,0.0661202488409518,0.06375831660360598,0.05758518582145955,0.0006853528935870656,0.032307479464351196,0.003300383848505506,5.6666669746239976e-05
2015-11-30,0.0005048691103348713,0.032598870103693445,-0.007527446385560799,-0.02523655501809341,-0.0062580499379431,-0.0038903945253024874,-0.024960211319163594,-0.06644739454177162,0.00014166666815678279
2015-12-31,-0.017530185032692547,-0.05030392341375611,-0.023318904643715,-0.03819833238199288,0.018309691686958507,-0.001917711999373628,-0.0199227496958857,-0.05849192584069618,0.00012333333492279053
2016-01-31,-0.0507353220469523,-0.08577523412789012,-0.05517707703170449,-0.050326027774314275,-0.034366161940891815,0.012406462183824685,-0.016009137636014525,-0.04341315570436777,0.00025000000993410747
2016-02-29,-0.0041283603090035426,-0.0022338063650478857,-0.033345248396083105,-0.00817811036068572,-0.003636840511245354,0.008870862839084115,0.014968640327914784,-0.002347403129570713,0.0002566666652758916
2016-03-31,0.06599111444005845,0.08013412639180495,0.06582135885955775,0.12961764871650483,0.10465421581049905,0.008746482790043864,0.025470118730232416,0.04235302902446847,0.00016083333641290666
2016-04-30,0.0026993982833325436,0.016722783142452347,0.022218164054391254,0.004087605788069437,-0.02350841586416408,0.0025501032013854896,0.03122606309045728,0.09706535411818029,0.00016083333641290666
2016-05-31,0.015324602525288444,0.0224037267392847,-0.0008556690692493873,-0.03692945590273611,0.02248547231707665,0.0001353807252701955,0.0017016684164343765,0.008916345222232058,0.00023583332697550455
2016-06-30,0.0009109212401243738,-0.0001736038518883598,-0.024193957070853145,0.04559113381477853,0.06928433868598805,0.019351687472063173,0.017930412958357955,0.04350777428191588,0.00020666666328907014
2016-07-31,0.035609800753315435,0.05874826072959394,0.03977050638779067,0.053841449920776,0.042630398191641605,0.005444318229460343,0.013131305763014911,-0.06970684589641574,0.00019999999552965163
2016-08-31,-0.0012192428990193127,0.01784114037241835,0.005341047385348796,0.008837279795143482,-0.03764237167533613,-0.002154249065015601,0.019676272771355086,0.00770303316163079,0.0002666666607062022
2016-09-30,-0.0012344511393173052,0.010738510305557947,0.013367745229084349,0.025184875942955598,-0.018325437117667653,0.0005166115127157589,0.010784281443946497,0.043085601154018605,0.0002166666587193807
2016-10-31,-0.01942567890903446,-0.0459704626658447,-0.022154611595718077,-0.00827777583671685,-0.057413119310683935,-0.008172247091897233,-0.009830484893621816,-0.003331091563196109,0.00024583332240581514
2016-11-30,0.034174521829295035,0.11063245378655062,-0.01781383145661042,-0.04415727457640639,-0.01675614450172669,-0.025654128728709535,0.0001868501045536597,0.01671119950318678,0.0003899999956289927
2016-12-31,0.01820076244186586,0.028844452668789877,0.02706270234165964,-0.0025264986691213576,0.04817106978304375,0.0025403899370100014,0.01838845161311875,0.041420005562250894,0.00039999999105930326
2017-01-31,0.01788435819838252,0.002818016068538265,0.03291192127334752,0.06655233339266164,-0.0019386637663909578,0.0021289421230805683,0.009128207281859257,-0.005681711765930353,0.0004166666666666667
2017-02-28,0.03719816006681631,0.01930034893447674,0.01190679311545284,0.017407576130557656,0.03508561389377185,0.006458371470505764,0.015317787979890696,-0.001904749899784841,0.0004358333349227905
2017-03-31,-0.0003891971352694146,0.0002604482426411536,0.0323168519194823,0.03685151320923552,-0.024236811524872004,-0.0005528055408596799,-0.0014339577796887992,-0.032442758499147684,0.0006149999797344208
2017-04-30,0.009091208748854607,0.011492930422238645,0.024241209910358386,0.017009528165856214,0.002421820292513477,0.009070584876430088,0.008157881909535591,-0.026955928432372267,0.0006499999761581421
2017-05-31,0.011576251246328662,-0.019703983295905503,0.035423354612396096,0.028457546474798256,-0.007247378582414421,0.006870704502318636,0.010313535552313402,-0.014189175645068053,0.0007916666567325592
2017-06-30,0.004813775207812565,0.03374435065045622,0.0029602633603025286,0.009266342554010265,0.022326882293865147,-0.00018236958519723956,0.0013256889097601476,-0.009595629914280202,0.0008274999757607778
2017-07-31,0.019348826001101882,0.008524152809535002,0.02653366538511648,0.05822676513680203,0.012374863820188153,0.003339806119954325,0.010191662962288461,0.04083034777657413,0.0008774999777475993
2017-08-31,0.000546433019853243,-0.0125785526836939,-0.0004481748038257516,0.023516095076458576,-0.002611120696092817,0.009413216825618687,0.0006545967437823208,0.003989561872709713,0.0008149999876817068
2017-09-30,0.019302978562167672,0.06304139743065162,0.023617687674110988,-0.0004462432728565835,-0.0011408377977151218,-0.00571602338396715,0.0060074430332848205,0.019867347326014473,0.0008566666642824809
2017-10-31,0.02218813506615125,0.007288307559230933,0.016792892731338327,0.03280507434049862,-0.010710922064641637,0.000978348312992816,0.0008484876218304294,0.0396103627368074,0.0009358333547910056
2017-11-30,0.028082627806563343,0.029411781467929776,0.006893598503554754,-0.0038892479851334594,0.02664222443870079,-0.001482714097265303,-0.0036778274504204456,0.009369227108692701,0.0010316666960716247
2017-12-31,0.009831630594270502,-0.003984671190164102,0.013488451090098552,0.03761544155765284,-0.0014741576099076559,0.004751856234514573,0.0024571231662959825,0.027846638926757317,0.0011291666825612387
2018-01-31,0.05617870412552817,0.02558026220813736,0.05020624958534192,0.08297980200682287,-0.04254052797958696,-0.011250944509729521,0.0004591517501346676,0.029500248525299977,0.0011916666229565937
2018-02-28,-0.0389473718793677,-0.038436820123230464,-0.04834770682594158,-0.05898506319625185,-0.07677785277052662,-0.010087552977362302,-0.008673367068246951,-0.029239778812217954,0.0013483333587646484
2018-03-31,-0.02688449860055664,0.012175230887491617,-0.008396225706001181,0.005414523637459201,0.038908088957447795,0.006711541099700735,-0.0023182473301691653,0.022891557504818083,0.0013916666309038799
2018-04-30,0.0027187749953683227,0.009813691768375765,0.015212483842846014,-0.028169165865505885,0.008214911105446365,-0.009410417527042081,0.004795161061533326,0.03415775003628885,0.00146916667620341
2018-05-31,0.0216083418545836,0.06163560163229298,-0.018942516589120273,-0.02621454400934209,0.03679840188208838,0.00661865062047684,0.0005039205070758168,0.026765466029277096,0.0015583333373069763
2018-06-30,0.00484243626760783,0.0061435613478291184,-0.015841238944964364,-0.045457101419364876,0.04202195779132811,0.0010268131621935517,0.000987847322032609,-0.01941203085944576,0.0015666666626930235
2018-07-31,0.03602155617289915,0.016490884293391517,0.028520301230070988,0.0353102813097701,0.0060160868503664755,-0.0002922048696754054,0.01677731474603905,-0.024321367002224092,0.0016541666785875955
2018-08-31,0.030263211276748248,0.04310593079464775,-0.02235780984123359,-0.037672634630998014,0.025750323474651227,0.005679717089904557,0.007078181466252831,0.007536119181118295,0.0017125000556310018
2018-09-30,0.0042942874264617625,-0.023249826225676173,0.009652667694239447,-0.005791093803809377,-0.026643454376869102,-0.006197298434666321,0.005245235047271146,0.033947115894795044,0.0017916667461395262
2018-10-31,-0.0694033560936963,-0.10987833678553571,-0.08133531017217988,-0.0876050535256866,-0.029251388249953325,-0.006440488075651674,-0.019767265936069256,-0.05620475033307171,0.0018983334302902222
2018-11-30,0.01785935665477978,0.017262721996084807,0.004962882797545642,0.049029890890103456,0.04673118459680903,0.007715258098175415,-0.003991581302599356,-0.09846696411219213,0.001923333406448364
2018-12-31,-0.09177689467997252,-0.11972140827847677,-0.05349744769059195,-0.034888905369293566,-0.0795187364159674,0.01981191573234997,-0.020887652775039678,-0.04001255655799807,0.001916666626930237
2019-01-31,0.07868440166582613,0.11321881014129564,0.06634917694382003,0.10343061483340299,0.11854635079059417,0.00910880151256599,0.049444987134915186,0.07108359597559644,0.0019499999284744265
2019-02-28,0.029728889343927145,0.05179111467259667,0.02536677922014019,-0.015313246164970207,0.006953543448417143,-0.0011378954202024838,0.012145965235224487,0.028350448706795373,0.001985833247502645
2019-03-31,0.01792425624958849,-0.020932571528681665,0.009180107767227552,0.01131003308153078,0.04216457534187201,0.021226311556608257,0.012908829636300911,-0.0037594533170746125,0.001940000057220459
2019-04-30,0.03931349831373798,0.033966590628656146,0.029293900336595735,0.02353231108083298,-0.0016110309350286789,-0.0020038936151147713,0.00986194978695254,0.011949767066210759,0.0019733333587646485
2019-05-31,-0.0657777313668354,-0.07852656402779856,-0.05032970247338364,-0.0732985523184807,0.0013830127112892665,0.01910814776912151,-0.019336284017240746,-0.0596643566339492,0.0019108333190282186
2019-06-30,0.0689301639982407,0.06984877308496218,0.05911658882205262,0.06207757058820795,0.015543182279085022,0.010986410177909356,0.03154461369661976,0.03965622552126291,0.001695833404858907
2019-07-31,0.013128152166957952,0.006816773990930836,-0.0194737312401021,-0.026567234279449625,0.01704802829618135,0.0018178855680108796,0.0015673825120554596,-0.011443057122618727,0.0016916666428248087
