Date,spy_equivalent_return,Mkt-RF,SMB,HML,RF,cpi_yoy,unemployment_delta,yield_spread_delta,cpi_yoy_zscore,unemployment_delta_zscore,yield_spread_delta_zscore
1958-03-25,-0.0032880037182994037,-0.0021,0.0005,-0.0017000000000000001,0.0,0.03271537622682663,0.5999999999999996,0.020000000000000018,-0.09203516885064544,1.446928794903359,0.1264131738331378
1958-03-26,-0.00329876046603661,-0.0025,0.0018,0.0013,0.0,0.03271537622682663,0.5999999999999996,0.020000000000000018,-0.09203516885064544,1.446928794903359,0.1264131738331378
1958-03-27,-0.0030733113583920613,-0.0028000000000000004,0.0013,-0.0009,0.0,0.03271537622682663,0.5999999999999996,0.020000000000000018,-0.09203516885064544,1.446928794903359,0.1264131738331378
1958-03-28,0.0007114677566251171,0.0013,0.0013,-0.0032,0.0,0.03271537622682663,0.5999999999999996,0.020000000000000018,-0.09203516885064544,1.446928794903359,0.1264131738331378
1958-03-31,-0.0023697224410048623,-0.003,-0.0001,0.0,0.0,0.03271537622682663,0.5999999999999996,0.020000000000000018,-0.09203516885064544,1.446928794903359,0.1264131738331378
1958-04-01,-0.004037961403960844,-0.0039000000000000003,-0.0026,0.0003,0.0,0.036161833154314316,0.7000000000000002,0.07000000000000006,0.03195035518526798,1.6887394801716449,0.2695411573397221
1958-04-02,-0.007870303569111892,-0.0077,0.0017000000000000001,0.0023,0.0,0.036161833154314316,0.7000000000000002,0.07000000000000006,0.03195035518526798,1.6887394801716449,0.2695411573397221
1958-04-03,-0.002884589814574512,-0.0027,0.0012,0.0018,0.0,0.036161833154314316,0.7000000000000002,0.07000000000000006,0.03195035518526798,1.6887394801716449,0.2695411573397221
1958-04-07,-0.003616145439657159,-0.0039000000000000003,-0.0005,0.0021,0.0,0.036161833154314316,0.7000000000000002,0.07000000000000006,0.03195035518526798,1.6887394801716449,0.2695411573397221
1958-04-08,0.002419512937111845,0.0075,0.0004,-0.0006,0.0,0.036161833154314316,0.7000000000000002,0.07000000000000006,0.03195035518526798,1.6887394801716449,0.2695411573397221
1958-04-09,0.005310191143678145,0.0006,0.0021,0.0024,0.0,0.036161833154314316,0.7000000000000002,0.07000000000000006,0.03195035518526798,1.6887394801716449,0.2695411573397221
1958-04-10,0.001200461830223043,0.0013,0.0011,0.003,0.0,0.036161833154314316,0.7000000000000002,0.07000000000000006,0.03195035518526798,1.6887394801716449,0.2695411573397221
1958-04-11,0.0009592545514505169,0.0017000000000000001,-0.0007000000000000001,0.0040999999999999995,0.0,0.036161833154314316,0.7000000000000002,0.07000000000000006,0.03195035518526798,1.6887394801716449,0.2695411573397221
1958-04-14,0.006228996432152467,0.0058,-0.0017000000000000001,-0.0007000000000000001,0.0,0.036161833154314316,0.7000000000000002,0.07000000000000006,0.03195035518526798,1.6887394801716449,0.2695411573397221
1958-04-15,0.010238102504185331,0.0096,-0.0039000000000000003,0.0004,0.0,0.036161833154314316,0.7000000000000002,0.07000000000000006,0.03195035518526798,1.6887394801716449,0.2695411573397221
1958-04-16,-0.007777559007333568,-0.0073,0.003,0.001,0.0,0.036161833154314316,0.7000000000000002,0.07000000000000006,0.03195035518526798,1.6887394801716449,0.2695411573397221
1958-04-17,0.003562981741462856,0.0033,-0.003,0.0095,0.0,0.036161833154314316,0.7000000000000002,0.07000000000000006,0.03195035518526798,1.6887394801716449,0.2695411573397221
1958-04-18,0.010887552295210767,0.01,-0.0029,-0.0064,0.0,0.036161833154314316,0.7000000000000002,0.07000000000000006,0.03195035518526798,1.6887394801716449,0.2695411573397221
1958-04-21,0.005151047188458158,0.004699999999999999,-0.0031,0.0038,0.0,0.036161833154314316,0.7000000000000002,0.07000000000000006,0.03195035518526798,1.6887394801716449,0.2695411573397221
1958-04-22,-0.0030282102769880748,-0.0034999999999999996,0.0033,-0.0006,0.0,0.036161833154314316,0.7000000000000002,0.07000000000000006,0.03195035518526798,1.6887394801716449,0.2695411573397221
1958-04-23,0.0,0.0012,0.0027,-0.0034000000000000002,0.0,0.036161833154314316,0.7000000000000002,0.07000000000000006,0.03195035518526798,1.6887394801716449,0.2695411573397221
1958-04-24,0.007943928940388423,0.0077,-0.0009,-0.0002,0.0,0.036161833154314316,0.7000000000000002,0.07000000000000006,0.03195035518526798,1.6887394801716449,0.2695411573397221
1958-04-25,0.005099703843665759,0.0049,-0.0013,-0.0033,0.0,0.036161833154314316,0.7000000000000002,0.07000000000000006,0.03195035518526798,1.6887394801716449,0.2695411573397221
1958-04-28,-0.003228768165999818,-0.0037,0.0024,0.0004,0.0,0.036161833154314316,0.7000000000000002,0.07000000000000006,0.03195035518526798,1.6887394801716449,0.2695411573397221
1958-04-29,-0.005090264102022735,-0.0044,-0.0005,0.0009,0.0,0.036161833154314316,0.7000000000000002,0.07000000000000006,0.03195035518526798,1.6887394801716449,0.2695411573397221
1958-04-30,0.010232526202534453,0.0095,-0.0037,-0.001,0.0,0.036161833154314316,0.7000000000000002,0.07000000000000006,0.03195035518526798,1.6887394801716449,0.2695411573397221
1958-05-01,0.0023020785446543623,0.0015,0.0006,-0.0019,0.0001,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-05-02,0.0034450553061000644,0.0040999999999999995,0.0008,-0.0008,0.0001,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-05-05,0.0022889057441448646,0.0024,0.0,0.0027,0.0001,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-05-06,0.005023918735015398,0.006,-0.0024,0.0019,0.0001,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-05-07,-0.0018177236857170875,-0.0012,0.0012,-0.0012,0.0001,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-05-08,0.0013658404933802881,0.0018,-0.0002,0.0009,0.0001,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-05-09,0.0022732091453872005,0.0009,0.0013,0.0024,0.0001,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-05-12,-0.007711502640308621,-0.004,0.0045000000000000005,-0.0015,0.0001,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-05-13,-0.002971452985491063,-0.0021,0.006500000000000001,-0.0039000000000000003,0.0001,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-05-14,-0.011462632100949333,-0.0111,0.0018,0.0011,0.0001,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-05-15,0.0051020692521503985,0.0054,-0.0019,0.0034999999999999996,0.0001,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-05-16,0.00046147802707108276,0.0007000000000000001,0.0001,-0.0002,0.0001,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-05-19,-0.0027675030026663716,-0.0025,0.0017000000000000001,0.0001,0.0001,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-05-20,0.008556866732709167,0.0084,-0.0001,-0.0023,0.0001,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-05-21,-0.0013758627023906511,-0.0007000000000000001,0.0031,0.0009,0.0001,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-05-22,0.005281275459600998,0.0052,0.0018,-0.0005,0.0001,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-05-23,0.0020557367541647054,0.0027,0.0027,-0.002,0.0001,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-05-26,-0.0004559028550404909,0.0,0.0001,0.0029,0.0001,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-05-27,-0.0013682453975262243,-0.0012,0.0001,-0.0014000000000000002,0.0001,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-05-28,0.0013701200579896433,0.0012,-0.0002,-0.0001,0.0001,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-05-29,0.005473242572823223,0.005699999999999999,-0.0006,-0.0023,0.0001,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-06-02,0.0049898212733441305,0.004699999999999999,-0.0004,-0.0034999999999999996,0.0,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-06-03,0.0033851885924800484,0.0034000000000000002,-0.0019,0.002,0.0,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-06-04,0.000899705720896371,0.0007000000000000001,-0.0001,-0.0008,0.0,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-06-05,0.0011235783609111483,0.0017000000000000001,-0.0025,0.0034000000000000002,0.0,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-06-06,0.002020205479891901,0.0022,0.0018,-0.0005,0.0,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-06-09,-0.0015680935434880805,-0.0009,-0.0009,-0.0036,0.0,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-06-10,-0.002019298927622426,-0.0018,-0.0002,-0.0001,0.0,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-06-11,0.00022486817296329953,0.0007000000000000001,-0.0016,0.004,0.0,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-06-12,0.0058439719425553704,0.0055000000000000005,0.0,-0.0031,0.0,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-06-13,0.006033529782428326,0.0059,0.0001,0.0026,0.0,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-06-16,0.0035539725851894133,0.0039000000000000003,-0.0006,-0.0002,0.0,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-06-17,-0.005312122108137807,0.003,-0.0007000000000000001,0.0003,0.0,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-06-18,0.008900790789992952,-0.0036,0.0009,0.0009,0.0,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-06-19,-0.01610056329465326,-0.011399999999999999,0.0039000000000000003,-0.0011,0.0,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-06-20,0.0053799116898878285,0.0054,-0.0022,0.0013,0.0,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-06-23,-0.003567443764896261,-0.0034999999999999996,0.0002,0.0015,0.0,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-06-24,-0.0038039421384925554,-0.0033,0.0027,0.0,0.0,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-06-25,0.0024708133248094732,0.0024,0.0,0.0024,0.0,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-06-26,0.004705334515949344,0.0049,0.001,-0.0023,0.0,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-06-27,0.0013381216121060024,0.0028000000000000004,0.0015,0.0024,0.0,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-06-30,0.007572386214551141,0.0064,-0.0024,-0.0027,0.0,0.033571428571428585,0.0,0.2599999999999998,-0.06123887550337427,-0.00393531670634861,0.8134274946647414
1958-07-01,0.0008841091809488333,0.0009,-0.0019,-0.0005,0.0,0.02483150053210359,0.20000000000000018,0.1499999999999999,-0.37565584945400987,0.4796860538302213,0.4985459309502564
1958-07-02,0.0008834124692078671,0.001,0.0011,-0.0004,0.0,0.02483150053210359,0.20000000000000018,0.1499999999999999,-0.37565584945400987,0.4796860538302213,0.4985459309502564
1958-07-03,0.003309830690401361,0.0034999999999999996,0.0023,-0.0002,0.0,0.02483150053210359,0.20000000000000018,0.1499999999999999,-0.37565584945400987,0.4796860538302213,0.4985459309502564
1958-07-07,0.0032988279558994194,0.003,-0.0019,0.0015,0.0,0.02483150053210359,0.20000000000000018,0.1499999999999999,-0.37565584945400987,0.4796860538302213,0.4985459309502564
1958-07-08,-0.004822389547495143,-0.0052,-0.0003,0.0019,0.0,0.02483150053210359,0.20000000000000018,0.1499999999999999,-0.37565584945400987,0.4796860538302213,0.4985459309502564
1958-07-09,-0.0033039982563305426,-0.0033,0.0004,-0.0024,0.0,0.02483150053210359,0.20000000000000018,0.1499999999999999,-0.37565584945400987,0.4796860538302213,0.4985459309502564
1958-07-10,0.003756865612051019,0.0046,-0.0016,-0.0017000000000000001,0.0,0.02483150053210359,0.20000000000000018,0.1499999999999999,-0.37565584945400987,0.4796860538302213,0.4985459309502564
1958-07-11,0.006605087271071897,0.0064,-0.0022,0.0062,0.0,0.02483150053210359,0.20000000000000018,0.1499999999999999,-0.37565584945400987,0.4796860538302213,0.4985459309502564
1958-07-14,-0.012685953971323327,-0.0125,0.0027,-0.0011,0.0,0.02483150053210359,0.20000000000000018,0.1499999999999999,-0.37565584945400987,0.4796860538302213,0.4985459309502564
1958-07-15,-0.0006645719916370529,0.0013,-0.0031,0.0033,0.0,0.02483150053210359,0.20000000000000018,0.1499999999999999,-0.37565584945400987,0.4796860538302213,0.4985459309502564
1958-07-16,0.0031035111450721242,0.0022,0.0019,0.0003,0.0,0.02483150053210359,0.20000000000000018,0.1499999999999999,-0.37565584945400987,0.4796860538302213,0.4985459309502564
1958-07-17,0.006629817393603243,0.0074,-0.0025,0.0051,0.0,0.02483150053210359,0.20000000000000018,0.1499999999999999,-0.37565584945400987,0.4796860538302213,0.4985459309502564
1958-07-18,0.0048298841797591585,0.0039000000000000003,-0.0049,0.003,0.0,0.02483150053210359,0.20000000000000018,0.1499999999999999,-0.37565584945400987,0.4796860538302213,0.4985459309502564
1958-07-21,0.01223511836771296,0.0116,-0.0029,-0.0015,0.0,0.02483150053210359,0.20000000000000018,0.1499999999999999,-0.37565584945400987,0.4796860538302213,0.4985459309502564
1958-07-22,0.0017267000473935035,0.0017000000000000001,0.0018,-0.0027,0.0,0.02483150053210359,0.20000000000000018,0.1499999999999999,-0.37565584945400987,0.4796860538302213,0.4985459309502564
1958-07-23,-0.0002154346383553829,0.0001,0.0049,0.0012,0.0,0.02483150053210359,0.20000000000000018,0.1499999999999999,-0.37565584945400987,0.4796860538302213,0.4985459309502564
1958-07-24,0.005387930857298828,0.0053,0.0017000000000000001,0.003,0.0,0.02483150053210359,0.20000000000000018,0.1499999999999999,-0.37565584945400987,0.4796860538302213,0.4985459309502564
1958-07-25,0.006859585945494517,0.0068000000000000005,0.0003,0.0049,0.0,0.02483150053210359,0.20000000000000018,0.1499999999999999,-0.37565584945400987,0.4796860538302213,0.4985459309502564
1958-07-28,0.0038322397380829987,0.0034000000000000002,0.0026,0.0025,0.0,0.02483150053210359,0.20000000000000018,0.1499999999999999,-0.37565584945400987,0.4796860538302213,0.4985459309502564
1958-07-29,-0.004029744119986134,-0.0027,0.0042,-0.0009,0.0,0.02483150053210359,0.20000000000000018,0.1499999999999999,-0.37565584945400987,0.4796860538302213,0.4985459309502564
1958-07-30,0.0027683362574473236,0.0039000000000000003,0.0018,0.0062,0.0,0.02483150053210359,0.20000000000000018,0.1499999999999999,-0.37565584945400987,0.4796860538302213,0.4985459309502564
1958-07-31,0.00212356070921782,-0.0001,0.0,0.0016,0.0,0.02483150053210359,0.20000000000000018,0.1499999999999999,-0.37565584945400987,0.4796860538302213,0.4985459309502564
1958-08-01,0.0063573439391459985,0.0076,-0.0011,0.0027,0.0,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
1958-08-04,0.009475614494371065,0.0092,-0.0034000000000000002,0.0062,0.0,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
1958-08-05,-0.003963258910131273,-0.0049,-0.0008,-0.004699999999999999,0.0,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
1958-08-06,-0.006073317602666939,-0.0043,-0.0021,-0.0022,0.0,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
1958-08-07,0.0065318453280889255,0.0070999999999999995,0.001,0.006500000000000001,0.0,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
1958-08-08,0.00586139369088845,0.0053,0.0004,-0.0018,0.0,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
1958-08-11,0.0022892947366941474,0.0034999999999999996,-0.0022,0.0003,0.0,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
1958-08-12,-0.008928577793566705,-0.008,0.0014000000000000002,-0.0029,0.0,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
1958-08-13,0.0016761330781889239,0.0022,0.0003,0.0038,0.0,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
1958-08-14,0.0020915806577859186,0.0023,0.0022,0.0005,0.0,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
1958-08-15,-0.008557709219743526,-0.0088,0.0045000000000000005,-0.0060999999999999995,0.0,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
1958-08-18,-0.005894711143092146,-0.0054,0.0005,-0.0012,0.0,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
1958-08-19,0.001694155321672275,0.0018,-0.0002,0.0036,0.0,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
1958-08-20,0.0004228426656718298,0.0014000000000000002,0.0014000000000000002,0.0009,0.0,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
1958-08-21,0.006551170230141068,0.006,0.0011,-0.0018,0.0,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
1958-08-22,0.0020994850278941435,0.0019,0.0021,0.0006,0.0,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
1958-08-25,0.00020955659598564935,0.0008,0.0003,-0.0003,0.0,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
1958-08-26,0.0033514839083945702,0.0038,-0.0008,0.001,0.0,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
1958-08-27,0.00020873321951353496,0.0004,0.0038,0.0002,0.0,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
1958-08-28,-0.005218117319896076,-0.005,0.0016,-0.0021,0.0,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
1958-08-29,0.0018883792042809766,0.0023,0.0013,0.0003,0.0,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
1958-09-02,0.005235602094240788,0.0051,0.0034000000000000002,-0.0019,0.0001,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
